Local time,Ask,Bid,AskVolume,BidVolume
12.04.2018 09:32:21.741 GMT-0400,173.203,173.17700000000002,120,820
12.04.2018 09:32:21.792 GMT-0400,173.21200000000002,173.178,120,820
12.04.2018 09:32:22.601 GMT-0400,173.213,173.17700000000002,120,680
12.04.2018 09:32:23.324 GMT-0400,173.19299999999998,173.167,120,370
12.04.2018 09:32:24.199 GMT-0400,173.172,173.14700000000002,62,900
12.04.2018 09:32:24.343 GMT-0400,173.183,173.14700000000002,120,900
12.04.2018 09:32:25.219 GMT-0400,173.172,173.141,110,7499.9998
12.04.2018 09:32:25.270 GMT-0400,173.183,173.141,120,7499.9998
12.04.2018 09:32:25.660 GMT-0400,173.172,173.138,120,75
12.04.2018 09:32:26.792 GMT-0400,173.173,173.137,120,76
12.04.2018 09:32:27.232 GMT-0400,173.153,173.127,120,150
12.04.2018 09:32:27.283 GMT-0400,173.16,173.127,62,150
12.04.2018 09:32:27.613 GMT-0400,173.172,173.148,120,75
12.04.2018 09:32:27.664 GMT-0400,173.172,173.128,10599.9997,150
12.04.2018 09:32:27.992 GMT-0400,173.16299999999998,173.127,100,150
12.04.2018 09:32:28.613 GMT-0400,173.162,173.138,100,76
12.04.2018 09:32:28.935 GMT-0400,173.172,173.137,62,370
12.04.2018 09:32:29.029 GMT-0400,173.172,173.14700000000002,62,75
12.04.2018 09:32:29.631 GMT-0400,173.183,173.14700000000002,120,75
12.04.2018 09:32:29.682 GMT-0400,173.18200000000002,173.158,100,7
12.04.2018 09:32:30.003 GMT-0400,173.183,173.167,120,370
12.04.2018 09:32:30.176 GMT-0400,173.18200000000002,173.138,100,75
12.04.2018 09:32:30.698 GMT-0400,173.18200000000002,173.158,100,7499.9998
12.04.2018 09:32:31.214 GMT-0400,173.183,173.158,120,7499.9998
12.04.2018 09:32:31.741 GMT-0400,173.183,173.14700000000002,120,520
12.04.2018 09:32:32.697 GMT-0400,173.18200000000002,173.148,120,520
12.04.2018 09:32:33.205 GMT-0400,173.183,173.14700000000002,100,600
12.04.2018 09:32:34.458 GMT-0400,173.18200000000002,173.148,100,670
12.04.2018 09:32:34.569 GMT-0400,173.192,173.148,10200.0004,670
12.04.2018 09:32:34.620 GMT-0400,173.192,173.158,10099.9996,380
12.04.2018 09:32:35.238 GMT-0400,173.183,173.157,120,220
12.04.2018 09:32:35.558 GMT-0400,173.162,173.148,120,280
12.04.2018 09:32:35.690 GMT-0400,173.15200000000002,173.12,120,7499.9998
12.04.2018 09:32:36.597 GMT-0400,173.15200000000002,173.118,120,150
12.04.2018 09:32:36.698 GMT-0400,173.123,173.107,100,720
12.04.2018 09:32:36.748 GMT-0400,173.133,173.108,62,720
12.04.2018 09:32:36.849 GMT-0400,173.122,173.108,100,720
12.04.2018 09:32:37.349 GMT-0400,173.133,173.118,62,75
12.04.2018 09:32:37.688 GMT-0400,173.15200000000002,173.118,120,75
12.04.2018 09:32:38.215 GMT-0400,173.143,173.107,120,670
12.04.2018 09:32:39.046 GMT-0400,173.14200000000002,173.108,120,750
12.04.2018 09:32:39.378 GMT-0400,173.14200000000002,173.118,120,75
12.04.2018 09:32:40.703 GMT-0400,173.133,173.107,10,670
12.04.2018 09:32:41.596 GMT-0400,173.132,173.118,100,75
12.04.2018 09:32:41.685 GMT-0400,173.123,173.107,120,750
12.04.2018 09:32:41.793 GMT-0400,173.132,173.108,120,750
12.04.2018 09:32:42.601 GMT-0400,173.133,173.11700000000002,120,75
12.04.2018 09:32:42.754 GMT-0400,173.133,173.107,10900.0001,620
12.04.2018 09:32:43.720 GMT-0400,173.132,173.108,120,620
12.04.2018 09:32:44.377 GMT-0400,173.133,173.107,120,620
12.04.2018 09:32:45.530 GMT-0400,173.113,173.097,100,610
12.04.2018 09:32:45.581 GMT-0400,173.132,173.097,62,510
12.04.2018 09:32:46.535 GMT-0400,173.133,173.097,120,1330
12.04.2018 09:32:46.749 GMT-0400,173.133,173.107,50,150
12.04.2018 09:32:48.175 GMT-0400,173.132,173.09799999999998,120,11500
12.04.2018 09:32:48.503 GMT-0400,173.133,173.107,12,600
12.04.2018 09:32:48.554 GMT-0400,173.132,173.09799999999998,12,11500
12.04.2018 09:32:49.061 GMT-0400,173.133,173.097,12,1030
12.04.2018 09:32:49.111 GMT-0400,173.132,173.118,12,1
12.04.2018 09:32:49.676 GMT-0400,173.162,173.148,120,75
12.04.2018 09:32:49.836 GMT-0400,173.153,173.11700000000002,120,10099.9996
12.04.2018 09:32:50.909 GMT-0400,173.15200000000002,173.118,120,150
12.04.2018 09:32:51.701 GMT-0400,173.15200000000002,173.128,120,75
12.04.2018 09:32:51.933 GMT-0400,173.172,173.14700000000002,100,7499.9998
12.04.2018 09:32:52.592 GMT-0400,173.173,173.14700000000002,100,7499.9998
12.04.2018 09:32:52.746 GMT-0400,173.172,173.128,100,450
12.04.2018 09:32:53.316 GMT-0400,173.173,173.127,120,450
12.04.2018 09:32:53.586 GMT-0400,173.162,173.128,120,75
12.04.2018 09:32:53.947 GMT-0400,173.202,173.157,62,970
12.04.2018 09:32:54.365 GMT-0400,173.192,173.158,120,970
12.04.2018 09:32:55.055 GMT-0400,173.19299999999998,173.157,120,970
12.04.2018 09:32:55.936 GMT-0400,173.192,173.158,120,1050
12.04.2018 09:32:56.437 GMT-0400,173.19299999999998,173.157,120,970
12.04.2018 09:32:56.747 GMT-0400,173.183,173.167,100,450
12.04.2018 09:32:57.572 GMT-0400,173.18200000000002,173.168,100,450
12.04.2018 09:32:58.477 GMT-0400,173.183,173.167,120,520
12.04.2018 09:32:59.282 GMT-0400,173.192,173.178,120,110
12.04.2018 09:32:59.332 GMT-0400,173.192,173.168,120,520
12.04.2018 09:32:59.767 GMT-0400,173.20000000000002,173.168,62,750
12.04.2018 09:32:59.818 GMT-0400,173.20000000000002,173.178,62,75
12.04.2018 09:33:00.340 GMT-0400,173.203,173.17700000000002,120,150
12.04.2018 09:33:00.698 GMT-0400,173.203,173.187,120,75
12.04.2018 09:33:01.015 GMT-0400,173.213,173.198,62,150
12.04.2018 09:33:01.400 GMT-0400,173.213,173.188,62,450
12.04.2018 09:33:01.602 GMT-0400,173.24200000000002,173.228,120,150
12.04.2018 09:33:02.316 GMT-0400,173.243,173.227,120,750
12.04.2018 09:33:02.940 GMT-0400,173.243,173.228,120,7499.9998
12.04.2018 09:33:02.991 GMT-0400,173.262,173.228,62,11099.9998
12.04.2018 09:33:03.500 GMT-0400,173.262,173.238,62,79
12.04.2018 09:33:03.609 GMT-0400,173.262,173.228,62,11099.9998
12.04.2018 09:33:03.817 GMT-0400,173.262,173.218,10800.0003,150
12.04.2018 09:33:04.148 GMT-0400,173.252,173.218,120,75
12.04.2018 09:33:04.199 GMT-0400,173.262,173.218,10700.0005,75
12.04.2018 09:33:04.311 GMT-0400,173.262,173.228,120,7499.9998
12.04.2018 09:33:04.643 GMT-0400,173.269,173.238,62,690
12.04.2018 09:33:05.201 GMT-0400,173.269,173.247,62,620
12.04.2018 09:33:05.252 GMT-0400,173.282,173.238,120,1360
12.04.2018 09:33:05.555 GMT-0400,173.27200000000002,173.238,62,1360
12.04.2018 09:33:07.058 GMT-0400,173.253,173.231,120,7499.9998
12.04.2018 09:33:07.108 GMT-0400,173.253,173.217,120,150
12.04.2018 09:33:07.295 GMT-0400,173.262,173.218,120,150
12.04.2018 09:33:07.418 GMT-0400,173.252,173.218,120,220
12.04.2018 09:33:08.062 GMT-0400,173.252,173.228,120,1200.0001
12.04.2018 09:33:08.207 GMT-0400,173.262,173.228,100,1270
12.04.2018 09:33:08.601 GMT-0400,173.263,173.23700000000002,62,220
12.04.2018 09:33:09.065 GMT-0400,173.273,173.23700000000002,120,220
12.04.2018 09:33:09.368 GMT-0400,173.262,173.228,120,1200.0001
12.04.2018 09:33:10.065 GMT-0400,173.263,173.227,120,1120
12.04.2018 09:33:10.600 GMT-0400,173.263,173.23700000000002,120,75
12.04.2018 09:33:10.737 GMT-0400,173.27200000000002,173.238,10400,300
12.04.2018 09:33:11.593 GMT-0400,173.273,173.23700000000002,120,450
12.04.2018 09:33:11.643 GMT-0400,173.263,173.23700000000002,120,370
12.04.2018 09:33:11.713 GMT-0400,173.273,173.23700000000002,120,370
12.04.2018 09:33:12.383 GMT-0400,173.27200000000002,173.238,120,380
12.04.2018 09:33:12.740 GMT-0400,173.253,173.23700000000002,120,380
12.04.2018 09:33:13.075 GMT-0400,173.252,173.228,10800.0003,1130
12.04.2018 09:33:14.078 GMT-0400,173.263,173.238,62,520
12.04.2018 09:33:14.667 GMT-0400,173.263,173.23700000000002,62,150
12.04.2018 09:33:15.009 GMT-0400,173.27200000000002,173.238,100,76
12.04.2018 09:33:15.165 GMT-0400,173.293,173.23700000000002,10900.0001,450
12.04.2018 09:33:15.352 GMT-0400,173.293,173.247,62,230
12.04.2018 09:33:15.713 GMT-0400,173.293,173.258,62,600
12.04.2018 09:33:15.962 GMT-0400,173.30200000000002,173.258,120,670
12.04.2018 09:33:16.297 GMT-0400,173.312,173.258,120,750
12.04.2018 09:33:16.792 GMT-0400,173.312,173.268,120,150
12.04.2018 09:33:17.812 GMT-0400,173.313,173.26700000000002,120,150
12.04.2018 09:33:18.749 GMT-0400,173.312,173.268,120,230
12.04.2018 09:33:19.266 GMT-0400,173.313,173.27700000000002,120,8
12.04.2018 09:33:19.586 GMT-0400,173.323,173.248,120,9999.9998
12.04.2018 09:33:19.636 GMT-0400,173.322,173.28799999999998,120,150
12.04.2018 09:33:21.912 GMT-0400,173.323,173.287,120,980
12.04.2018 09:33:22.239 GMT-0400,173.322,173.298,120,150
12.04.2018 09:33:22.972 GMT-0400,173.323,173.297,120,900
12.04.2018 09:33:24.583 GMT-0400,173.322,173.298,120,900
12.04.2018 09:33:24.929 GMT-0400,173.3,173.268,62,10200.0004
12.04.2018 09:33:25.169 GMT-0400,173.293,173.268,120,7499.9998
12.04.2018 09:33:25.707 GMT-0400,173.292,173.268,120,10700.0005
12.04.2018 09:33:27.555 GMT-0400,173.283,173.26700000000002,120,600
12.04.2018 09:33:28.649 GMT-0400,173.29,173.278,120,7499.9998
12.04.2018 09:33:28.726 GMT-0400,173.322,173.28799999999998,100,830
12.04.2018 09:33:29.062 GMT-0400,173.33,173.298,62,170
12.04.2018 09:33:29.622 GMT-0400,173.33200000000002,173.31799999999998,120,150
12.04.2018 09:33:29.692 GMT-0400,173.322,173.3,100,7499.9998
12.04.2018 09:33:29.924 GMT-0400,173.329,173.297,62,150
12.04.2018 09:33:30.290 GMT-0400,173.329,173.30700000000002,62,80
12.04.2018 09:33:30.416 GMT-0400,173.329,173.298,62,76
12.04.2018 09:33:30.998 GMT-0400,173.353,173.308,62,470
12.04.2018 09:33:31.354 GMT-0400,173.353,173.31799999999998,62,230
12.04.2018 09:33:31.615 GMT-0400,173.363,173.327,120,150
12.04.2018 09:33:32.011 GMT-0400,173.36200000000002,173.338,120,83
12.04.2018 09:33:32.342 GMT-0400,173.38,173.357,62,22
12.04.2018 09:33:32.392 GMT-0400,173.39000000000001,173.357,62,22
12.04.2018 09:33:32.698 GMT-0400,173.39000000000001,173.377,62,75
12.04.2018 09:33:32.749 GMT-0400,173.403,173.377,120,75
12.04.2018 09:33:32.832 GMT-0400,173.40200000000002,173.358,120,9999.9998
12.04.2018 09:33:33.918 GMT-0400,173.39200000000002,173.357,120,7499.9998
12.04.2018 09:33:34.266 GMT-0400,173.403,173.357,120,7499.9998
12.04.2018 09:33:34.600 GMT-0400,173.393,173.347,62,220
12.04.2018 09:33:35.047 GMT-0400,173.4,173.368,62,830
12.04.2018 09:33:35.605 GMT-0400,173.382,173.368,100,820
12.04.2018 09:33:36.468 GMT-0400,173.373,173.357,120,75
12.04.2018 09:33:36.703 GMT-0400,173.37,173.34799999999998,62,150
12.04.2018 09:33:37.206 GMT-0400,173.37,173.347,62,150
12.04.2018 09:33:37.703 GMT-0400,173.372,173.358,120,450
12.04.2018 09:33:38.839 GMT-0400,173.382,173.368,100,75
12.04.2018 09:33:38.890 GMT-0400,173.382,173.358,100,520
12.04.2018 09:33:39.592 GMT-0400,173.382,173.368,100,75
12.04.2018 09:33:40.140 GMT-0400,173.383,173.36700000000002,120,75
12.04.2018 09:33:40.426 GMT-0400,173.393,173.36700000000002,120,150
12.04.2018 09:33:40.534 GMT-0400,173.4,173.36700000000002,62,75
12.04.2018 09:33:40.585 GMT-0400,173.40200000000002,173.378,120,75
12.04.2018 09:33:40.786 GMT-0400,173.423,173.39700000000002,100,22
12.04.2018 09:33:40.887 GMT-0400,173.423,173.387,10599.9997,75
12.04.2018 09:33:41.326 GMT-0400,173.412,173.388,100,75
12.04.2018 09:33:41.998 GMT-0400,173.41299999999998,173.387,100,150
12.04.2018 09:33:42.504 GMT-0400,173.412,173.388,120,300
12.04.2018 09:33:43.146 GMT-0400,173.422,173.407,62,220
12.04.2018 09:33:43.600 GMT-0400,173.453,173.407,120,300
12.04.2018 09:33:44.097 GMT-0400,173.453,173.417,120,230
12.04.2018 09:33:44.398 GMT-0400,173.44299999999998,173.417,100,300
12.04.2018 09:33:44.623 GMT-0400,173.46200000000002,173.417,62,370
12.04.2018 09:33:45.315 GMT-0400,173.46200000000002,173.448,62,75
12.04.2018 09:33:45.365 GMT-0400,173.472,173.458,120,430
12.04.2018 09:33:45.956 GMT-0400,173.489,173.468,62,150
12.04.2018 09:33:46.009 GMT-0400,173.49900000000002,173.468,62,150
12.04.2018 09:33:46.598 GMT-0400,173.49900000000002,173.467,62,300
12.04.2018 09:33:47.171 GMT-0400,173.503,173.467,120,1200.0001
12.04.2018 09:33:47.648 GMT-0400,173.49200000000002,173.468,100,1350
12.04.2018 09:33:48.277 GMT-0400,173.503,173.48700000000002,120,150
12.04.2018 09:33:48.378 GMT-0400,173.502,173.477,62,330
12.04.2018 09:33:48.611 GMT-0400,173.502,173.467,62,1120
12.04.2018 09:33:49.293 GMT-0400,173.502,173.468,11199.9996,1270
12.04.2018 09:33:49.351 GMT-0400,173.502,173.478,11199.9996,94
12.04.2018 09:33:49.950 GMT-0400,173.503,173.477,120,750
12.04.2018 09:33:50.267 GMT-0400,173.502,173.488,120,75
12.04.2018 09:33:50.317 GMT-0400,173.502,173.478,120,900
12.04.2018 09:33:50.491 GMT-0400,173.493,173.467,110,11599.9999
12.04.2018 09:33:50.591 GMT-0400,173.503,173.467,120,1200.0001
12.04.2018 09:33:50.692 GMT-0400,173.482,173.468,120,1200.0001
12.04.2018 09:33:50.798 GMT-0400,173.46200000000002,173.438,120,900
12.04.2018 09:33:51.496 GMT-0400,173.47299999999998,173.447,120,75
12.04.2018 09:33:51.597 GMT-0400,173.483,173.447,120,150
12.04.2018 09:33:51.829 GMT-0400,173.502,173.448,120,150
12.04.2018 09:33:52.551 GMT-0400,173.503,173.447,120,150
12.04.2018 09:33:52.602 GMT-0400,173.503,173.467,120,75
12.04.2018 09:33:53.104 GMT-0400,173.49200000000002,173.468,120,10999.9999
12.04.2018 09:33:53.154 GMT-0400,173.502,173.468,120,10999.9999
12.04.2018 09:33:53.693 GMT-0400,173.503,173.467,120,820
12.04.2018 09:33:54.286 GMT-0400,173.502,173.468,120,370
12.04.2018 09:33:54.507 GMT-0400,173.49200000000002,173.468,100,370
12.04.2018 09:33:54.756 GMT-0400,173.503,173.477,120,150
12.04.2018 09:33:55.103 GMT-0400,173.503,173.48700000000002,120,75
12.04.2018 09:33:55.154 GMT-0400,173.502,173.478,120,150
12.04.2018 09:33:55.468 GMT-0400,173.502,173.468,120,10700.0005
12.04.2018 09:33:55.615 GMT-0400,173.502,173.488,120,75
12.04.2018 09:33:55.716 GMT-0400,173.512,173.488,120,600
12.04.2018 09:33:55.977 GMT-0400,173.502,173.488,120,670
12.04.2018 09:33:56.192 GMT-0400,173.513,173.497,120,75
12.04.2018 09:33:56.695 GMT-0400,173.512,173.498,120,75
12.04.2018 09:33:56.989 GMT-0400,173.502,173.488,120,600
12.04.2018 09:33:57.040 GMT-0400,173.49200000000002,173.468,62,450
12.04.2018 09:33:57.142 GMT-0400,173.49200000000002,173.483,62,96
12.04.2018 09:33:57.192 GMT-0400,173.503,173.48700000000002,120,75
12.04.2018 09:33:57.243 GMT-0400,173.502,173.478,120,170
12.04.2018 09:33:57.801 GMT-0400,173.503,173.477,120,94
12.04.2018 09:33:58.437 GMT-0400,173.493,173.467,10,600
12.04.2018 09:33:59.308 GMT-0400,173.482,173.468,120,560
12.04.2018 09:33:59.704 GMT-0400,173.503,173.467,10200.0004,560
12.04.2018 09:34:00.666 GMT-0400,173.502,173.468,120,820
12.04.2018 09:34:00.716 GMT-0400,173.502,173.478,120,240
12.04.2018 09:34:01.365 GMT-0400,173.503,173.477,120,160
12.04.2018 09:34:01.938 GMT-0400,173.502,173.478,120,390
12.04.2018 09:34:03.715 GMT-0400,173.512,173.488,10099.9996,7
12.04.2018 09:34:03.770 GMT-0400,173.52700000000002,173.488,62,380
12.04.2018 09:34:03.821 GMT-0400,173.52700000000002,173.507,62,70
12.04.2018 09:34:03.871 GMT-0400,173.55200000000002,173.518,120,7
12.04.2018 09:34:03.922 GMT-0400,173.573,173.52700000000002,120,62
12.04.2018 09:34:03.972 GMT-0400,173.58200000000002,173.548,120,7499.9998
12.04.2018 09:34:04.023 GMT-0400,173.603,173.558,62,96
12.04.2018 09:34:04.124 GMT-0400,173.603,173.56799999999998,62,170
12.04.2018 09:34:04.330 GMT-0400,173.64200000000002,173.588,120,7499.9998
12.04.2018 09:34:04.382 GMT-0400,173.702,173.668,110,7
12.04.2018 09:34:04.432 GMT-0400,173.702,173.657,110,7499.9998
12.04.2018 09:34:04.596 GMT-0400,173.692,173.658,120,150
12.04.2018 09:34:05.057 GMT-0400,173.70000000000002,173.668,62,75
12.04.2018 09:34:05.108 GMT-0400,173.692,173.658,90,970
12.04.2018 09:34:05.414 GMT-0400,173.65200000000002,173.637,100,7499.9998
12.04.2018 09:34:05.465 GMT-0400,173.66299999999998,173.62,120,7499.9998
12.04.2018 09:34:05.515 GMT-0400,173.65200000000002,173.62,10,7499.9998
12.04.2018 09:34:05.566 GMT-0400,173.662,173.62,120,7499.9998
12.04.2018 09:34:05.890 GMT-0400,173.64200000000002,173.59900000000002,120,7499.9998
12.04.2018 09:34:05.958 GMT-0400,173.64200000000002,173.618,120,75
12.04.2018 09:34:06.727 GMT-0400,173.623,173.59900000000002,120,7499.9998
12.04.2018 09:34:06.968 GMT-0400,173.603,173.577,100,900
12.04.2018 09:34:07.026 GMT-0400,173.593,173.577,100,600
12.04.2018 09:34:07.077 GMT-0400,173.602,173.578,100,75
12.04.2018 09:34:07.128 GMT-0400,173.602,173.56799999999998,100,370
12.04.2018 09:34:07.249 GMT-0400,173.592,173.558,10,450
12.04.2018 09:34:07.582 GMT-0400,173.583,173.547,120,520
12.04.2018 09:34:07.632 GMT-0400,173.573,173.547,10,300
12.04.2018 09:34:07.683 GMT-0400,173.58200000000002,173.548,120,300
12.04.2018 09:34:08.145 GMT-0400,173.573,173.537,120,29
12.04.2018 09:34:09.469 GMT-0400,173.572,173.53799999999998,120,29
12.04.2018 09:34:09.520 GMT-0400,173.573,173.52700000000002,120,520
12.04.2018 09:34:10.054 GMT-0400,173.572,173.528,120,150
12.04.2018 09:34:10.540 GMT-0400,173.58200000000002,173.528,120,150
12.04.2018 09:34:10.714 GMT-0400,173.562,173.519,10,7499.9998
12.04.2018 09:34:10.764 GMT-0400,173.573,173.519,120,7499.9998
12.04.2018 09:34:10.836 GMT-0400,173.563,173.51700000000002,62,600
12.04.2018 09:34:11.167 GMT-0400,173.533,173.497,100,75
12.04.2018 09:34:11.933 GMT-0400,173.532,173.498,120,150
12.04.2018 09:34:12.462 GMT-0400,173.512,173.478,100,410
12.04.2018 09:34:12.513 GMT-0400,173.523,173.477,120,10499.9999
12.04.2018 09:34:13.051 GMT-0400,173.521,173.478,62,370
12.04.2018 09:34:13.102 GMT-0400,173.502,173.478,120,300
12.04.2018 09:34:13.435 GMT-0400,173.533,173.507,62,220
12.04.2018 09:34:13.697 GMT-0400,173.533,173.518,62,750
12.04.2018 09:34:14.401 GMT-0400,173.572,173.518,120,750
12.04.2018 09:34:14.946 GMT-0400,173.583,173.51700000000002,10099.9996,750
12.04.2018 09:34:14.997 GMT-0400,173.583,173.548,62,75
12.04.2018 09:34:15.047 GMT-0400,173.583,173.528,62,220
12.04.2018 09:34:15.411 GMT-0400,173.592,173.528,120,220
12.04.2018 09:34:15.520 GMT-0400,173.593,173.55700000000002,120,9
12.04.2018 09:34:16.065 GMT-0400,173.602,173.56799999999998,23,150
12.04.2018 09:34:16.239 GMT-0400,173.602,173.558,23,160
12.04.2018 09:34:16.565 GMT-0400,173.603,173.567,120,37
12.04.2018 09:34:16.615 GMT-0400,173.603,173.55700000000002,120,230
12.04.2018 09:34:17.223 GMT-0400,173.602,173.558,120,230
12.04.2018 09:34:17.274 GMT-0400,173.593,173.55700000000002,120,310
12.04.2018 09:34:17.750 GMT-0400,173.583,173.55700000000002,100,910
12.04.2018 09:34:17.876 GMT-0400,173.592,173.558,120,910
12.04.2018 09:34:18.061 GMT-0400,173.583,173.55700000000002,120,910
12.04.2018 09:34:18.391 GMT-0400,173.592,173.558,120,910
12.04.2018 09:34:18.930 GMT-0400,173.573,173.55700000000002,100,910
12.04.2018 09:34:18.980 GMT-0400,173.58200000000002,173.558,62,910
12.04.2018 09:34:20.165 GMT-0400,173.593,173.55700000000002,100,980
12.04.2018 09:34:20.705 GMT-0400,173.592,173.558,100,980
12.04.2018 09:34:20.826 GMT-0400,173.58200000000002,173.558,120,980
12.04.2018 09:34:21.236 GMT-0400,173.592,173.56799999999998,100,310
12.04.2018 09:34:21.892 GMT-0400,173.583,173.56099999999998,120,7499.9998
12.04.2018 09:34:22.403 GMT-0400,173.583,173.55700000000002,45,980
12.04.2018 09:34:22.649 GMT-0400,173.563,173.52700000000002,120,10300.0002
12.04.2018 09:34:22.699 GMT-0400,173.563,173.547,100,76
12.04.2018 09:34:22.758 GMT-0400,173.572,173.548,100,76
12.04.2018 09:34:22.919 GMT-0400,173.578,173.52700000000002,62,9999.9998
12.04.2018 09:34:23.226 GMT-0400,173.603,173.567,23,600
12.04.2018 09:34:23.601 GMT-0400,173.602,173.578,23,150
12.04.2018 09:34:24.218 GMT-0400,173.603,173.577,23,150
12.04.2018 09:34:24.794 GMT-0400,173.602,173.578,23,150
12.04.2018 09:34:25.114 GMT-0400,173.593,173.56099999999998,10,7499.9998
12.04.2018 09:34:25.253 GMT-0400,173.602,173.558,120,340
12.04.2018 09:34:25.796 GMT-0400,173.603,173.55700000000002,10200.0004,370
12.04.2018 09:34:26.163 GMT-0400,173.58200000000002,173.558,50,150
12.04.2018 09:34:26.687 GMT-0400,173.583,173.55700000000002,27,820
12.04.2018 09:34:27.064 GMT-0400,173.603,173.577,62,600
12.04.2018 09:34:27.375 GMT-0400,173.623,173.597,100,150
12.04.2018 09:34:27.764 GMT-0400,173.623,173.607,100,82
12.04.2018 09:34:28.662 GMT-0400,173.622,173.608,100,82
12.04.2018 09:34:29.261 GMT-0400,173.623,173.607,100,82
12.04.2018 09:34:29.312 GMT-0400,173.64200000000002,173.61700000000002,62,75
12.04.2018 09:34:29.435 GMT-0400,173.64200000000002,173.607,62,82
12.04.2018 09:34:30.072 GMT-0400,173.64200000000002,173.608,10099.9996,1580
12.04.2018 09:34:30.476 GMT-0400,173.65200000000002,173.618,10099.9996,310
12.04.2018 09:34:30.699 GMT-0400,173.65200000000002,173.607,62,1580
12.04.2018 09:34:30.882 GMT-0400,173.65200000000002,173.618,62,520
12.04.2018 09:34:31.137 GMT-0400,173.673,173.61700000000002,120,300
12.04.2018 09:34:31.604 GMT-0400,173.672,173.628,120,75
12.04.2018 09:34:31.951 GMT-0400,173.672,173.648,120,150
12.04.2018 09:34:32.253 GMT-0400,173.683,173.667,100,19
